Date,Close,High,Low,Open,Volume
2025-04-11,1718.550048828125,1808.949951171875,1702.0,1808.949951171875,1156595
2025-04-15,1822.5999755859375,1833.300048828125,1736.0,1760.0,890911
2025-04-16,1811.800048828125,1817.9000244140625,1745.5999755859375,1759.4000244140625,2260312
2025-04-17,1793.4000244140625,1823.9000244140625,1773.0,1815.0,864906
2025-04-21,1841.0999755859375,1846.0,1783.0,1799.0,546537
2025-04-22,1845.199951171875,1857.5,1834.800048828125,1850.0,410889
2025-04-23,1880.0,1883.0,1842.4000244140625,1851.0,734624
2025-04-24,1880.300048828125,1891.300048828125,1860.0,1870.0,734678
2025-04-25,1854.0999755859375,1908.699951171875,1832.199951171875,1886.699951171875,934598
2025-04-28,1850.199951171875,1875.699951171875,1836.5,1845.0,637011
2025-04-29,1856.0999755859375,1874.0,1843.5999755859375,1851.0,744701
2025-04-30,1876.5,1890.699951171875,1847.199951171875,1860.0,906449
2025-05-02,1853.4000244140625,1895.0,1850.9000244140625,1876.5,936229
2025-05-05,1852.300048828125,1879.9000244140625,1841.0999755859375,1872.0999755859375,479826
2025-05-06,1795.0999755859375,1864.0,1788.199951171875,1852.300048828125,351579
2025-05-07,1826.0,1830.0,1780.0999755859375,1780.0999755859375,563977
2025-05-08,1791.800048828125,1833.699951171875,1777.5999755859375,1826.0,583567
2025-05-09,1782.199951171875,1791.800048828125,1748.0,1750.0,643695
2025-05-12,1836.699951171875,1841.5999755859375,1799.0999755859375,1814.4000244140625,693112
2025-05-13,1866.5,1873.0,1820.9000244140625,1836.699951171875,703355
2025-05-14,1850.9000244140625,1874.9000244140625,1835.0,1866.0,847379
2025-05-15,1873.0999755859375,1879.0,1850.199951171875,1855.5,392401
2025-05-16,1849.5999755859375,1880.0,1843.300048828125,1880.0,332070
2025-05-19,1884.699951171875,1901.0,1844.4000244140625,1851.5999755859375,473162
2025-05-20,1875.199951171875,1917.5999755859375,1870.5999755859375,1893.699951171875,1579714
2025-05-21,1878.0999755859375,1888.300048828125,1865.0,1870.0,450496
2025-05-22,1868.5999755859375,1884.699951171875,1854.199951171875,1878.0999755859375,657769
2025-05-23,1895.0999755859375,1907.0,1865.9000244140625,1872.5999755859375,1048319
2025-05-26,1843.300048828125,1905.0,1833.0,1900.0,725086
2025-05-27,1841.0,1855.0,1823.4000244140625,1843.4000244140625,793936
2025-05-28,1848.199951171875,1862.199951171875,1826.300048828125,1841.0,455472
2025-05-29,1855.199951171875,1863.4000244140625,1839.0999755859375,1856.699951171875,553171
2025-05-30,1875.4000244140625,1880.0,1851.0,1861.0999755859375,1621063
2025-06-02,1863.699951171875,1897.300048828125,1856.0,1878.0,495484
2025-06-03,1861.0999755859375,1884.5,1850.699951171875,1863.800048828125,779253
2025-06-04,1873.4000244140625,1879.800048828125,1847.0,1855.0,498159
2025-06-05,1877.5,1888.699951171875,1862.0,1873.4000244140625,548628
2025-06-06,2006.199951171875,2013.4000244140625,1871.0,1877.0,2498448
2025-06-09,2021.4000244140625,2030.0,2000.0,2014.9000244140625,837355
2025-06-10,1977.699951171875,2029.800048828125,1972.800048828125,2023.9000244140625,1073798
2025-06-11,1942.0,1981.9000244140625,1933.300048828125,1977.0,606768
2025-06-12,1901.9000244140625,1949.5999755859375,1894.5,1941.699951171875,785389
2025-06-13,1940.699951171875,1950.0,1864.0,1875.199951171875,1703514
2025-06-16,1944.699951171875,1947.5,1919.0999755859375,1940.0,939835
2025-06-17,1916.5999755859375,1948.0,1908.0,1944.699951171875,659370
2025-06-18,1932.300048828125,1940.5,1914.0999755859375,1925.0,464789
2025-06-19,1927.5,1952.9000244140625,1918.4000244140625,1932.199951171875,1063305
2025-06-20,1971.0,1979.0,1920.0999755859375,1927.5,995960
2025-06-23,1972.5999755859375,1981.9000244140625,1949.5999755859375,1964.0,821137
2025-06-24,1986.800048828125,1993.4000244140625,1968.0999755859375,1988.0,568413
2025-06-25,2010.800048828125,2017.199951171875,1981.9000244140625,1990.0999755859375,951658
2025-06-26,2017.0,2022.4000244140625,2003.0,2020.5,704033
2025-06-27,2017.0999755859375,2031.9000244140625,2002.0999755859375,2017.0,650132
2025-06-30,2040.199951171875,2053.39990234375,2009.800048828125,2017.0999755859375,1574983
2025-07-01,2063.60009765625,2068.699951171875,2032.5999755859375,2040.199951171875,844222
2025-07-02,2044.4000244140625,2060.699951171875,2028.800048828125,2055.39990234375,501742
2025-07-03,2034.0999755859375,2047.800048828125,2030.0,2041.300048828125,305016
2025-07-04,2035.4000244140625,2046.5,2029.199951171875,2041.199951171875,381077
2025-07-07,2025.5,2052.0,2015.199951171875,2035.4000244140625,814849
2025-07-08,2036.9000244140625,2045.0999755859375,2018.0999755859375,2025.9000244140625,629955
2025-07-09,2020.199951171875,2039.0,2009.0,2035.0,337764
2025-07-10,1994.5999755859375,2015.0,1980.0,2012.0,643222
2025-07-11,2012.199951171875,2022.9000244140625,1990.0,1994.5999755859375,598413
2025-07-14,2019.699951171875,2041.5,1990.199951171875,2012.199951171875,757451
2025-07-15,2002.699951171875,2045.800048828125,1989.199951171875,2029.699951171875,696914
2025-07-16,1970.800048828125,2052.0,1965.300048828125,2030.0,2606181
2025-07-17,1948.9000244140625,1988.0,1944.0,1974.4000244140625,629807
2025-07-18,1912.800048828125,1959.9000244140625,1906.5999755859375,1956.699951171875,713897
2025-07-21,1952.199951171875,1959.699951171875,1912.800048828125,1912.800048828125,424520
2025-07-22,1962.300048828125,1974.9000244140625,1949.4000244140625,1960.0,503349
2025-07-23,1936.800048828125,1973.4000244140625,1932.0,1962.300048828125,468985
2025-07-24,1906.9000244140625,1940.4000244140625,1900.0,1940.0,434409
2025-07-25,1921.300048828125,1930.0,1890.0,1910.0,532479
2025-07-28,1904.0999755859375,1934.199951171875,1900.0,1920.0,265181
2025-07-29,1915.5,1918.300048828125,1891.9000244140625,1898.199951171875,258618
2025-07-30,1920.4000244140625,1924.0,1900.199951171875,1919.9000244140625,279986
2025-07-31,1927.0,1939.0,1894.5999755859375,1901.0999755859375,506162
2025-08-01,1867.300048828125,1931.9000244140625,1861.0999755859375,1907.699951171875,503165
2025-08-04,1895.5999755859375,1900.5,1858.0,1866.9000244140625,567203
2025-08-05,1900.199951171875,1902.5999755859375,1869.5999755859375,1891.9000244140625,266143
2025-08-06,1884.0,1912.0,1860.0999755859375,1894.9000244140625,617362
2025-08-07,1903.4000244140625,1909.199951171875,1852.0,1852.0,448145
2025-08-08,1894.699951171875,1910.4000244140625,1876.4000244140625,1903.4000244140625,426758
2025-08-11,1901.699951171875,1918.0,1882.0,1894.9000244140625,187046
2025-08-12,1902.9000244140625,1913.800048828125,1887.0,1900.0,233350
2025-08-13,1912.699951171875,1924.300048828125,1901.0,1902.9000244140625,335318
2025-08-14,1898.300048828125,1919.300048828125,1892.5,1908.0,232464
2025-08-18,1946.4000244140625,1993.5999755859375,1927.5999755859375,1940.0,741272
2025-08-19,1952.9000244140625,1962.4000244140625,1919.199951171875,1955.0,455745
2025-08-20,1968.5,1975.0,1944.0999755859375,1952.9000244140625,181091
2025-08-21,1967.0999755859375,1998.0,1963.0,1987.5999755859375,699719
2025-08-22,1910.699951171875,1976.9000244140625,1908.0,1963.0999755859375,383276
2025-08-25,1919.0,1942.0,1903.0,1917.800048828125,364098
2025-08-26,1872.699951171875,1919.0,1859.699951171875,1919.0,635729
2025-08-28,1860.300048828125,1892.800048828125,1850.5,1880.0,870926
2025-08-29,1839.5999755859375,1868.300048828125,1832.0999755859375,1852.0,441249
2025-09-01,1840.300048828125,1852.5999755859375,1821.300048828125,1852.5999755859375,567867
2025-09-02,1822.699951171875,1863.4000244140625,1814.4000244140625,1844.9000244140625,573486
2025-09-03,1822.0,1839.0,1805.5999755859375,1827.0,769780
2025-09-04,1871.5,1920.0,1851.199951171875,1900.0,1112492
2025-09-05,1840.4000244140625,1880.699951171875,1830.0,1875.0,524534
2025-09-08,1833.0,1853.9000244140625,1816.0999755859375,1849.9000244140625,480056
2025-09-09,1834.9000244140625,1854.300048828125,1818.0,1845.9000244140625,571543
2025-09-10,1855.199951171875,1861.0,1837.0999755859375,1838.0,530816
2025-09-11,1870.9000244140625,1881.0,1836.4000244140625,1855.199951171875,424545
2025-09-12,1893.5999755859375,1907.0,1857.5999755859375,1870.9000244140625,853957
2025-09-15,1900.199951171875,1907.300048828125,1879.199951171875,1893.5,252766
2025-09-16,1912.5,1915.5,1890.4000244140625,1900.0,581869
2025-09-17,1872.0999755859375,1912.0999755859375,1864.199951171875,1912.0999755859375,468006
2025-09-18,1885.5999755859375,1887.0,1865.199951171875,1873.9000244140625,286205
2025-09-19,1866.0,1891.699951171875,1849.0999755859375,1885.5999755859375,878186
2025-09-22,1886.300048828125,1891.699951171875,1852.0,1852.0,369477
2025-09-23,1894.699951171875,1902.5999755859375,1871.0,1885.0,891529
2025-09-24,1878.4000244140625,1899.300048828125,1866.800048828125,1870.4000244140625,821515
2025-09-25,1881.800048828125,1886.0,1855.800048828125,1882.0,563897
2025-09-26,1894.0,1906.9000244140625,1874.9000244140625,1889.800048828125,1278304
2025-09-29,1903.5,1910.0,1871.9000244140625,1894.0,560303
2025-09-30,1889.800048828125,1912.0999755859375,1885.5,1903.0999755859375,856568
2025-10-01,1903.5999755859375,1909.699951171875,1865.5,1874.0,942398
2025-10-03,1911.5999755859375,1922.0,1892.199951171875,1912.800048828125,595592
2025-10-06,1925.800048828125,1931.4000244140625,1904.0,1925.9000244140625,619624
2025-10-07,1906.0,1940.0,1900.9000244140625,1924.699951171875,431565
2025-10-08,1878.0999755859375,1918.4000244140625,1874.5999755859375,1915.0,438884
2025-10-09,1882.699951171875,1894.800048828125,1854.0,1880.199951171875,636816
2025-10-10,1862.800048828125,1901.5,1855.5,1891.800048828125,312123
2025-10-13,1833.4000244140625,1857.199951171875,1827.5999755859375,1856.0,394441
2025-10-14,1854.800048828125,1865.0,1831.4000244140625,1838.0,569296
2025-10-15,2020.300048828125,2040.0,1895.0999755859375,1895.0999755859375,7140189
2025-10-16,2010.0999755859375,2028.5,2000.0,2010.5,860007
2025-10-17,2001.0,2017.5,1991.5999755859375,1996.5,355745
2025-10-20,2011.0999755859375,2038.300048828125,2001.0,2012.0,436734
2025-10-21,2007.0,2022.5,2002.5,2016.5,32723
2025-10-23,1979.199951171875,2016.800048828125,1975.4000244140625,2004.0,541235
2025-10-24,1993.9000244140625,1999.9000244140625,1964.800048828125,1985.0999755859375,466056
2025-10-27,1986.4000244140625,2013.9000244140625,1981.5,2002.0,334307
2025-10-28,2019.0,2024.5,1988.699951171875,1994.0,803330
2025-10-29,2029.9000244140625,2035.0,2008.0999755859375,2030.0,420554
2025-10-30,2014.0999755859375,2032.800048828125,2005.0,2029.9000244140625,213019
2025-10-31,1993.699951171875,2027.300048828125,1990.0,2010.0,457405
2025-11-03,2007.5999755859375,2017.0,1977.9000244140625,1993.5999755859375,335477
2025-11-04,2040.0,2059.0,2008.0999755859375,2010.5,669043
2025-11-06,2001.0,2030.699951171875,1995.9000244140625,2030.0,369731
2025-11-07,2020.199951171875,2027.5999755859375,1978.9000244140625,1993.0999755859375,882415
2025-11-10,2025.4000244140625,2045.0,2001.0,2020.199951171875,431101
2025-11-11,1996.0999755859375,2026.9000244140625,1985.0,2019.0999755859375,196571
2025-11-12,2028.5999755859375,2039.0,1996.699951171875,2003.9000244140625,457790
2025-11-13,2033.800048828125,2064.89990234375,2022.4000244140625,2044.4000244140625,652557
2025-11-14,2005.0999755859375,2043.9000244140625,1995.300048828125,2043.9000244140625,406284
2025-11-17,2042.9000244140625,2052.39990234375,2011.800048828125,2015.0,1067234
2025-11-18,2025.800048828125,2044.9000244140625,2018.0999755859375,2044.9000244140625,643993
2025-11-19,2041.699951171875,2049.89990234375,2015.0,2030.0,551128
2025-11-20,2037.5999755859375,2059.39990234375,2030.4000244140625,2049.89990234375,460201
2025-11-21,2004.0999755859375,2045.0,2001.199951171875,2045.0,372481
2025-11-24,1997.5,2018.0,1973.4000244140625,2010.699951171875,2667046
2025-11-25,1999.0,2020.800048828125,1985.0,1990.0999755859375,319182
2025-11-26,2010.300048828125,2026.0,1985.5,2003.699951171875,380955
2025-11-27,1980.699951171875,2028.699951171875,1974.0,2020.0,528440
2025-11-28,1970.5,1980.699951171875,1953.0999755859375,1980.699951171875,960439
2025-12-01,1991.4000244140625,1994.800048828125,1958.5,1979.9000244140625,625981
2025-12-02,1986.699951171875,1999.0,1952.199951171875,1999.0,442390
2025-12-03,1972.4000244140625,1988.699951171875,1951.800048828125,1984.0,382195
2025-12-04,1983.0,1989.5999755859375,1956.5999755859375,1976.0,263790
2025-12-05,1974.4000244140625,1991.699951171875,1969.699951171875,1985.0,425023
2025-12-08,1961.0999755859375,1983.5,1946.5999755859375,1983.4000244140625,415417
2025-12-09,1945.300048828125,1966.800048828125,1928.5,1947.0,452828
2025-12-10,1934.800048828125,1946.699951171875,1927.800048828125,1935.0,882433
2025-12-11,1939.699951171875,1948.0,1915.199951171875,1946.0,347675
2025-12-12,1937.9000244140625,1948.699951171875,1925.199951171875,1939.699951171875,387063
2025-12-15,1951.800048828125,1956.699951171875,1922.699951171875,1948.0,290054
2025-12-16,1951.199951171875,1965.0999755859375,1940.0999755859375,1959.0999755859375,454411
2025-12-17,1947.0,1960.4000244140625,1933.5,1942.0,589549
2025-12-18,1949.800048828125,1957.300048828125,1921.699951171875,1947.4000244140625,336176
2025-12-19,1954.300048828125,1958.800048828125,1925.5,1958.0,475952
2025-12-22,1950.5999755859375,1957.4000244140625,1935.5999755859375,1954.300048828125,477977
2025-12-23,1960.0999755859375,1963.4000244140625,1947.0,1950.0,219269
2025-12-24,1959.300048828125,1966.9000244140625,1952.0999755859375,1957.0,381929
2025-12-26,1950.0,1962.4000244140625,1939.5999755859375,1959.300048828125,141253
2025-12-29,1943.199951171875,1953.0,1937.5,1950.0,295613
2025-12-30,1955.0,1970.0,1930.0999755859375,1935.0,1535231
2025-12-31,1962.0999755859375,1969.800048828125,1941.4000244140625,1957.0,262641
2026-01-01,1956.9000244140625,1967.0999755859375,1938.5,1962.0999755859375,213510
2026-01-02,1973.9000244140625,1993.4000244140625,1951.5,1951.5,197253
2026-01-05,1979.9000244140625,1985.0999755859375,1963.5,1979.0,265979
2026-01-06,2010.0,2015.0,1978.199951171875,1987.4000244140625,331204
2026-01-07,1966.199951171875,2021.5,1961.0,2015.0,630961
2026-01-08,1908.199951171875,1970.699951171875,1899.300048828125,1966.0,563364
2026-01-09,1896.0999755859375,1930.9000244140625,1875.0999755859375,1910.0999755859375,588637
2026-01-12,1910.300048828125,1915.0999755859375,1878.0999755859375,1895.9000244140625,359635
2026-01-13,1885.5,1920.0,1862.0,1910.0,421190
2026-01-14,1857.699951171875,1905.0,1830.0999755859375,1881.0,1908268
2026-01-15,1857.699951171875,1857.699951171875,1857.699951171875,1857.699951171875,0
2026-01-16,1870.199951171875,1892.699951171875,1840.0,1850.5,966834
2026-01-19,1884.800048828125,1895.0999755859375,1858.4000244140625,1870.199951171875,607278
2026-01-20,1861.699951171875,1884.0,1850.0,1884.0,715164
2026-01-21,1834.5999755859375,1863.0999755859375,1807.300048828125,1856.0,1772645
2026-01-22,1824.699951171875,1858.0,1812.0,1858.0,711660
2026-01-23,1795.699951171875,1830.0,1790.0,1815.300048828125,1249414
2026-01-27,1805.9000244140625,1816.300048828125,1779.800048828125,1790.0,1610261
2026-01-28,1822.199951171875,1840.5999755859375,1804.0,1805.9000244140625,1199096
2026-01-29,1825.5999755859375,1828.0,1805.0,1821.300048828125,1142792
2026-01-30,1814.0999755859375,1853.300048828125,1808.0999755859375,1825.5999755859375,633707
2026-02-02,1826.699951171875,1844.0,1801.800048828125,1832.9000244140625,1115519
2026-02-03,1861.5,1890.0,1844.9000244140625,1862.0999755859375,1095861
2026-02-04,1850.800048828125,1861.5,1834.800048828125,1861.5,157504
2026-02-05,1874.199951171875,1879.800048828125,1826.800048828125,1843.5999755859375,589173
2026-02-06,1852.5,1875.5999755859375,1851.300048828125,1874.199951171875,61737
